,user,txt
1416,TTErTFRhbGVnVUsxNk1jWVpTQnZCQT09,닦토는 닦기만하면 되니까 편하게 안무거나 썼었는데 얼굴에 꽤 영향을 주는 걸 안 다음부터는 꼼꼼이 성분을 확인하고 사용하고 있어요 아직까지 마스크를 많이 착용하고 있기때문에 피부트러블이 종종 일어나서 티트리등의 피부안정작용이 있는 타입을 선호해요 향도 허브계열의 시원한 향이라 닦으면서도 릴렉스되는 기분이에요 자극없이 산뜨하면서도 히알루론산이 함유돼있어 촉촉함도 남아 복합성피부에도 좋을 것 같아요 계절관계없이 사용할 수 있는 제품이네요 올리브영토너 올영토너 여드름토너 티트리토너 토너추천 여드름화장품 트러블레스토너환절기만 되면 눈에 띄는 건조함 때문에 크림같은 유분기 많은 제품을 바르기는 하는데 겉도는 느낌에 속건조는 잡아주지 못하더라구요 안 바르자니 잔주름이 갈수록 느든 듯 해 고민되던 차 글로오아시스 밸런싱 토너를 만났네요 가벼우면서 크림의 보습성분이 함유 돼 있어 화장솜에 묻혀 살살 닦아주면 피부가 촉촉해지면서 정리되는게 느껴지네요 당김도 없어서 전보다 주름걱정도 덜하고 비건제품이라 피부에 자극 없이 한결 편해요 비건제품이라 안심하고 사용할 수 있네요
1417,TTREcExDVjc1NUhXb3Fia3hLVmFoZz09,보습이 아주 잘 되고 자극이 없어서 꾸준히 사용하고 있습니다 붉은끼 가라앉는데 최고봉이라고 해서 구매했습니다 써보니 정말 보송보송하고 피부가 나아지는 기분입니다 발랐을따 촉촉하고 보습에 아주 좋아요 기초에 딱 처음 바르기 좋습니다
1418,TTdVVzFkU29wdlBTbkRPeHJmUVR3Zz09,산뜻한 느낌의 토너 찾다가 구입했어요 피부가 예민해지면 여드름이 자주 올라오는데 트러블 진정에도 좋고 자기전에 화장솜에 묻혀서 등 닦아주면 등드름 예방에도 좋아요 가벼운 느낌에 여드름 토너 찾으시는 분들한테 추천합니다
1419,TTdZcytCTFNnNEorUWI3THl2RDZ6dz09,약간 따가우어 제 피부가 예밈해서 그럴수도 있지만
1420,TThVREZkUmNONURVMzNzcmpqU1BPdz09,순해서 자주쓰고 있어요 한번쓰면 계속 쓰게되는 제품같아요피부가 예민한편이라 진정 데일리로 쓰려로 구입했어요 순해서 좋네요
1421,TTk5TEhQaFMwVForczIzWm8rWUxZdz09,보들보들 바르면 피부가 부드러워져요 각질과 피지제거랑 진정까지 해준다고 해서 샀는데 확실히 부드러워지는 느낌이 드는 제품이에요 용량도 넉넉하고 수딩크림도 덤으로 주니 득템한 거 같은 기분 잘 구매한거 같아요
1422,TTlEUzRycDR6THQvUS9OWWREVnQwZz09,신랑이 이제품만사용해서 올리브영가서 직접사왔네요 항상 만족하네요
1423,TU02b3V1VVQxL3hjcE10NTZ5VTZIZz09,토리든 다이브인 토너는 가벼운 제형으로 빠르게 흡수되고 촉촉한 피부를 만들어줬던거 같아요 평소에 세안 후 크림만 발랐었는데 생각보다 겉은 건조한데 속이 많이 푸석한 느낌이 들더라고요 그러다가 올영세일때 알게 되었는데 토너 세럼 수분크림까지 세트로 사용하니 너무 좋네요
1424,TU9qSnpLU1EreW5BOXNPK3lIL25LUT09,올영에서 제일 많이 구매한거같아요 건성피부들 겨울에 버짐 많이 피는 피부에 강추겨울이 끝날때쯤 꼭 재구매하게되는 토너예요 봄 올때 꼭 피부가 말도 못하게 뒤집어지는데 그때 쓰기 좋은 순하고 보습되는 토너예요 여름에 쓰기는 좀 무겁고 가을 겨울 봄 다 추천해요봄 가을에 피부가 갑자기 뭘해도 뒤집힐때가 있는데 그때마다 똘러리앙 쓰면 진짜 좋아져요
1425,TUFmK3BQWkpJK1BFZmNFdFVnRTQwUT09,스킨은 진짜 좋음 저는 건성이라 스킨팯으류 아무지게 사용함 진정에 조움저는 이 라인 전부다 구매해서 사용해 봤는데 개가 순서대로 발라도 전 너무 건조했어요 그리고 다른 앰플이나 로션은 무향 이였는데 스킨에서는 조금 향이 났었구용 근데 또 그향이 금방 날라 가더라구요 그리고 진짜 물같은 타입이라 닦토나 여러번 레이어딩해서 발라줘야할것 같아요 저는 개다 발라도 진짜 너무 건조했어요 그래서 저는 메이크업 하기전에 그냥 건조한 퍼프에 토너 뿌리는 묻히는 용도로 사용하고있어요 이건 건성보다는 복합성 이 사용하기에 정말 괜찮은 제품같아요 저는 오히려 사용하고 건조하니까 턱이랑 볼에 좁쌀 올라오더라구요 그리고 이 스킨로션은 가성비 진심 굿 어 맞다 이거 재활용 하기도 편해요 그냥 겉에 붙은 라벨지 만 때고 비닐에 버리구 플라스틱으로 재활용하기도 완조니 간편합니다아 화장솜으로 닦토도 해봤는데요 이건 정말 닦토용 화장솜으로 피부 닦에 봤을때 다른 스킨 썼을때에는 조금씩 자극이 있었는데 이건 자극없이 쓱 딱여요오 용량도 커서 한번에 쾈코 칵 쓰기 엄청 좋습니다 전에 제가 운동하고 와서 얼굴에 열이 너무 나서 토너팩으로 사용한적 있었거든요 그때 진정도 빨리 되서 넘 좋았어용 토리든 토너에도 판테놀과 알란토 성분이 들어가서 진정이 빠르다고 합니다 건성분들 겨울에 사용하기엔 너무 건조해서 겨울엔 건성보다 복합성 여름엔 건성분들도 사용해도 될것같아용
1426,TUFnNmkrQ0UyRkYrTXI3U3RESGFsQT09,자극은 전혀없고 진정에 효과가 좋습니다 보습도 좋고 향도 나쁘지않습니다 구매를 추천드려요
1427,TUN6Q2dwRDAxdGpnd0FHdnZ5cjJYUT09,특가상품이라 구매했는데 무난하게 사용할만한것 같네요 꾸준하게 사용하는 제품인데 같은 라인의 상품을 계속 사용해 그런지 예전보다 여드름피부가 좀 진정된것 같네요재구매 상품인데 복합성 피부라 피부트러블이 있어 보습 및 진정에 괜찮은것 같아 꾸준히 사용중입니다 제형도 너무 미끄럽지 않아 첫 기초단계에 무난하게 사용할 수 있는 제품인것 같아요
1428,TUNoQk92NlNpY29aM25aTjZjSVUzUT09,히알루론산이 안맞는 사람도 있다고 하던데 저는 개인적으론 잘 맞았고 여름엔 이친구를 몇번 레이어링 했어도 어느정도 건조가 잡히는 가 했는데 요즘은 조금 건조하게 느껴지긴해요 그래도 미스트로도 뿌리고 챱토 여러번 하면서 기초를 잘 심어두면 다음 패드에서 효과를 더 볼 슈 있어요
1429,TUNxeE1LQ0UzTFZqbDJjeE1FU1ZEdz09,끈적이는 느낌을 안좋아하는데 이 로션은 금방 스며들고 수분감만 남아요 남자친구도 탐내서 하나 사줬어요 그렇지만 바르는데 오래걸리는 느낌 오히려 꼼꼼히 바르게 되어서 좋은 것도 있구요 무난한 느낌이고 용량도 많아서 재구매할 생각있습니다
1430,TUVCY1kzbE0xaUk1UmVGY1JlMVRKQT09,지성피부 수부지인가 모공 홍조 좁쌀 고민 화장솜을 쓰는게 홍조 있는 피부에 안좋다는 얘기를 듣고 뿌토 구매 워낙 유튜버들이 많이 추천하던 제품이라 나름의 기대를 안고 사용함 한통 다 비웠는데 그냥 그랬던 무난템 그치만 세일 안하면 가격이 좀 있는편이라 재구매의사는 없음
1431,TUVjNjVUV3VWVnpHMXRLS2tYTDI4QT09,남자친구한테 올인원 선물 했어요 귀찮아서 한번에 바르기 편하고 촉촉 하고 자극 없대요 원래 독도가 순하기로 유명하잖아요
1432,TUVqbzBKdG1tMmhIWExSc2ROK0NWdz09,어른이 되고 난 후 통째 쓰고 있는 토너 정착템입니다 에센스 토너라 보습감이 느껴지는데요 가벼운 토너만을 원하시는 분께는 무거울 수 있을 것 같네요 하지만 토너 크림 토너 로션 앰플 만을 바르는 저에게는 너무 적합한 토너입니다 오히려 다른 토너를 쓰면 너무 물 같거나 피부 진정을 안 시켜주는 듯해서 아쉽더라구요
1433,TUZseGVvRXlwTUM5Rm95cmxHWmJaQT09,겨울에 사용하기 좋아요 물론 환절기에 사용하기도 좋구요 스킨로션올인원만으로 해결하기엔 속건조가 심한 피부라서 이걸 사게 되었어요 간편하게 사용하기 좋은 화장품 같습니다 더군다나 여러 화장품 바르기 귀찮아하는 남편들한테 좋은 것 같아요
1434,TUdQUEhLVFBEb0Z6Y1UvK0NDYWpCUT09,식물나라 토너를 사용하다가 같은 제품으로 구매 하려고했는데 없어서 요 친구로 구매했습니다 일단 무향이라 너무 좋았어요 저는 막 사용하고 많이 쓰려고 대용량을 구매했는데 너무 좋고 막 써도 양이 엄청 많아요 토너 제형은 물 그자체 느낌이예요 저는 닦토 수분보충으로 구매 했는데 완전 짱 무엇보다 피부에 자극이 없어서 너무 좋아요 제가 예민한 피부라 좋은걸 발라도 트러블이 나는데 이 친구는 그런게 전혀 없어서 재구매 계속하는중 입니다 이거 다쓰면 다시 재구매 할꼬에요
1435,TUltZk02RE5pMWlYcFlQbkx4RXZHQT09,독도 라인이 유명해서 구매해봤어요 마침 스킨로션이 떨어져서 뭘 살지 고민하다가 베스트로 구매했는데 생각보다 너무 순하고 부드러워요 끈적거릴까봐 걱정했는데 전혀 그렇지 않고 향은 무향입니다
1436,TUpBWjNscEpzQkpYaDBVbkxSY0VlZz09,순하고 자극없어요 이거 쓰면 피부결이 보들보들해져요 굳굳발림성이 좋고 흡수가 잘돼용 피부가 부들부들해지고 촉촉한데 끈적거리지가 않아서 좋네용
1437,TUtCQmszcmhaa2U3YTJ5UDdLdFpBQT09,남자친구가 피부가 좀 거칠해지고 그렇다그래서 테스트 해보고 구매했어요 만족도는 지금까지 아무 말 없는 거 보면 좋아하는 거 같아요 원래 마음에 안 들면 계속 궁시렁 대는 스타일인데 조용히 하는 거 보니까 만족하면서 사용하는듯요 사실 귀찮아서 저도 대충 사주긴 했습니다 이러나 저러나 바른다고 얼굴이 잘생겨지거나 하는 건 아니니까여 그래도 제눈엔 잘생겼어요 흙 암튼 냄새도 별루 안나고 호불호 갈릴 제품은 아닌 거 같아요 산뜻해서 그냥 이거하나 바르고 끝내고 싶으신 분들에게 매우 강추합니당 사실 다른 남성용 제품은 발라본 적이 앖어서 비교해드릴 건 없지만 얼굴에 뭐 잘 안나고 하시면 잘 맞지 않을까 싶어요 좀 바르면 보들보들 코팅된 느낌이랄까 아무튼 다썼다 그러먄 또 이거 사서 쓰게 할 의향 백프로에요 만족 굿
1438,TVBsdk1sMVFHeTI4NWlCM1AzeHd6UT09,피부가 갑자기 안 좋아졌었는데 이거 매일 꾸준히 바르니까 좋아졌어요 건성인데 하다라보 쓴 후로 얼굴 건조하다고 느낀 적이 잘 없는 것 같아요 바르자마자 피부에 수분이 생기는 느낌이 듭니다 촉촉하고 바르면 피부 쫀득해져서 좋아요
1439,TVJkYTBhaDZqSEEwcXlvNDlGWEdwUT09,탄탄 바이옴 이 불균형한 피부 밸런스를 맞춰주고 탄력 효과를 부스팅 해주는 리페어 스킨 소프너 스킨을 화장솜으로 사용하는 분들도 많은데 저는 화장솜으로 닦으면 피부에 자극 가는 느낌이라 그냥 손으로 두들기는 게 더 좋더라고요 펌프형이라서 위생에도 좋은 거 같아요 색은 살짝 불투명하고 주르륵 흐르는 질감 리프팅 앰풀 리프팅 크림 마사저 가지는 함께 쓰면 시너지가 배가 된대요
1440,TVNWbWF6MzBQRFZYZUZaZXRsSFprZz09,가성비가 좋은제품입니다 올인원이라 편하게 쓰기도 좋고 기초제품으로 괜찮은거 같아요 보습력은 살짝 부족하지만 겨울에는 수분크림과 같이사용하면 좋은거같아요 바쁜분들에게 두번째기초화장품으로 사용하면 좋을거같네요
1441,TVNkQmpQSk1aMGJlQ3RlZjVFUTdsZz09,끈적임도 없어서 좋고 트러블에도 효과가 있는 것 같아서 쭉 쓰고 있습니다 자극 없이 순한 제품 보습은 괜찮은 것 같으나 다른 부분은 잘 모르겠음
1442,TVV5OHRvWDFtVXVmN1l2MnJJeHIvdz09,유투브에서 후기 보고 고민도 없이 바로 장바구니에 담았던 제품 후기가 안 좋은게 유독 없었었는데 왜 없는지 쓰자마자 바고 알았던 재구매 의사
1443,TVVVWGdyQkN6MVZoZ2lqWGI5alBNZz09,상품이 존 복합성 피부인데 잘맞는거 같네요 순하고 좋네요상품이 순하고 자극도 없어서 잘쓰고 있습니다 가격도 좋아서 넘좋아요
1444,TVZScy9ZWVpBYmgxQUpHSW50QnNPdz09,제품력은 나쁘지 않은데 향이 약간 호불호 갈릴 향이네요 되게 시원한 남자 스킨향이 나는데 이게 저한텐 불호입니다 가벼운제형 느낌이고 가성비가 좋지는 않은 것 같네요독도 토너 로션은 처음 구매해봅니다 사용감 전에 친구가 쓰고 있어서 한번 써봤는데 무난하니 트러블도 안 나고 괜찮아서 세일하길래 써봤는데 좋네요 흡수도 빠르고 기름지지도 않아요 향 향은 불호에요 친구한테 빌려 썼을때도 향이 강하게 나서 뭐지 싶었는데 역시나 향이 무슨 향인진 모르겠는데 화장품향 같은게 나서 별로에요 재품력은 괜찮은데 향 때문에 재구매 망설여져요 끈적이지 않는 스킨 스킨 컨트롤러 이름에 맞게 피지 분비량을 컨트롤 해주는 느낌이에요 패키지도 비건 느낌을 살려서 종이로 만들었더라구요 바질은 먹어보기만 했지 화장품으로는 처음인데 바질이 피부에 어떤 효과가 크게 작용할지는 모르겠지만 계속 써보고 효과 있으면 재구매 할게요
1445,TVZZWXM0T0MzRWZKRmk4bit1Q3JlUT09,약 반년 째 사용 중입니다 저녁마다 스킨팩으로 쓰고 있어요 가격은 다소 부담되지만 그만큼 효과도 좋아서 꾸준히 이용하고 있어요 흡수도 빠릅니다 스킨팩으로 쓰다보니 한 달에 한 통 한 통 반 정도 들어가네요 가격은 센 편이지만 효과가 좋아서 계속 쓰고 있습니다 이 상품 추천드려요 행사할 때마다 사둡니다 스킨팩으로 쓰고 있는데 거의 매일 하다보니 미리로 주 정도 쓰는 것 같아요 미리 짜리도 있어서 행사할 때 보고 미리 짜리로 살 때도 있고 미리 짜리로 여러 개 살 때도 있어요 금액은 좀 나가지만 그만한 값어치를 하는 것 같아요 거의 매일 이 제품으로 스킨팩하고 있어요 통에 화장솜 넣고 자작하게 부어서 미리 만들어놓고 쓰는데 올영에서 파는 스킨용 화장솜으로 합니다 살 때 같이 사기도 좋고 둘이 궁합도 잘 맞는 것 같아요 건성 피부뿐만 아니라 트러블 자주 올라오는 피부에도 사용하기 좋아요 화장솜에 넉넉히 적셔서 트러블 올라온 부위에 얹어두면 빠르게 가라앉아요 스킨팩 용으로 쓰는 제품이에요 통 안에 화장솜 포개놓고 스킨 적당히 부어서 미리 만들어두고 꺼내쓰면 편해요 선물 받아서 처음 써봤다가 마음에 들어서 다 쓴 뒤에 구매했어요 스킨팩으로 쓰고 있는데 앞으로도 계속 쓸 예정이에요 뾰루지 같은 게 올라오려고 하다가 금방 사라져서 신기하네요
1446,TVZpblpzNzAwTmtET0xhSjJnaUdrUT09,첫날 사용했을때는 따가운감이 조금 있었는데 며칠 사용하니까 익숙해져서 괜찮네용 피부 진정도 되고 올라왔던 트러블들고 없어지고 만족해요
